rank,name,link,symbol,volume,website,chat
218,Namecoin,https://coinmarketcap.com/currencies/namecoin/,NMC,1962690,https://www.namecoin.org/,https://telegram.me/namecoin
219,Cofound.it,https://coinmarketcap.com/currencies/cofound-it/,CFI,2404980,https://cofound.it/,
220,TokenCard,https://coinmarketcap.com/currencies/tokencard/,TKN,223229,http://tokencard.io/,
221,Datum,https://coinmarketcap.com/currencies/datum/,DAT,19057200,https://datum.org/,"https://t.me/datumnetwork , https://t.me/datumnetworkRU"
222,adToken,https://coinmarketcap.com/currencies/adtoken/,ADT,1927700,https://adtoken.com/,
223,Viberate,https://coinmarketcap.com/currencies/viberate/,VIB,6095950,https://www.viberate.com/,https://t.me/joinchat/F-zenkQffjbGY7YqqSQl1w
224,SaluS,https://coinmarketcap.com/currencies/salus/,SLS,803704,http://saluscoin.info/,
225,TaaS,https://coinmarketcap.com/currencies/taas/,TAAS,629701,https://taas.fund/,
226,Pascal Coin,https://coinmarketcap.com/currencies/pascal-coin/,PASC,969238,http://www.pascalcoin.org/,https://t.me/pascalcoin
227,MinexCoin,https://coinmarketcap.com/currencies/minexcoin/,MNX,234784,https://minexcoin.com/,https://t.me/minexcoin
228,Delphy,https://coinmarketcap.com/currencies/delphy/,DPY,1101090,https://delphy.org/,
229,Elastic,https://coinmarketcap.com/currencies/elastic/,XEL,1154210,https://www.elastic.pw/,
230,Synereo,https://coinmarketcap.com/currencies/synereo/,AMP,4235670,"http://www.synereo.com/ , https://wildspark.me/",https://discordapp.com/invite/xrm56DV
231,I/O Coin,https://coinmarketcap.com/currencies/iocoin/,IOC,348030,http://iocoin.io/,"https://t.me/joinchat/CqVqS0O3PjCTx9bfp4CwOQ , https://iocoin.slack.com/"
232,Worldcore,https://coinmarketcap.com/currencies/worldcore/,WRC,4366160,https://worldcore.com/,"http://t.me/worldcore , https://worldcore.slack.com/"
233,Pepe Cash,https://coinmarketcap.com/currencies/pepe-cash/,PEPECASH,1443130,"http://rarepepedirectory.com/ , http://rarepepewallet.com",
234,Voise,https://coinmarketcap.com/currencies/voisecom/,VOISE,3106620,https://www.voise.com,https://t.me/voisecom
235,Pandacoin,https://coinmarketcap.com/currencies/pandacoin-pnd/,PND,11798700,http://digitalpandacoin.org/,https://t.me/DigitalPandacoin
236,ECC,https://coinmarketcap.com/currencies/eccoin/,ECC,499584,https://ecc.network/,
237,Humaniq,https://coinmarketcap.com/currencies/humaniq/,HMQ,5665960,https://humaniq.co/,https://t.me/humaniqglobalchallenge
238,Paypex,https://coinmarketcap.com/currencies/paypex/,PAYX,15313.4,https://paypex.org/,"https://t.me/paypex , https://paypex.slack.com/"
239,BlackCoin,https://coinmarketcap.com/currencies/blackcoin/,BLK,3176950,http://www.blackcoin.co/,"https://t.me/blackcoin , https://gitter.im/BlackCoin_Hub"
240,SolarCoin,https://coinmarketcap.com/currencies/solarcoin/,SLR,1667860,http://solarcoin.org/,https://solarcoin-group.slack.com/
241,PotCoin,https://coinmarketcap.com/currencies/potcoin/,POT,2167480,http://www.potcoin.com/,https://t.me/potcoin420
242,VeriCoin,https://coinmarketcap.com/currencies/vericoin/,VRC,8131430,http://www.vericoin.info/,
243,Mothership,https://coinmarketcap.com/currencies/mothership/,MSP,789967,https://mothership.cx/,"https://t.me/mothershipcx , https://discordapp.com/invite/rZGUMtc"
244,Diamond,https://coinmarketcap.com/currencies/diamond/,DMD,338130,http://bit.diamonds,http://dmdcoin.slack.com/
245,NoLimitCoin,https://coinmarketcap.com/currencies/nolimitcoin/,NLC2,532798,https://nolimitcoin.org/,"https://t.me/NoLimitCoinNLC2 , http://slack.nolimitcoin.org/"
246,bitCNY,https://coinmarketcap.com/currencies/bitcny/,BITCNY,96716900,,
247,Everex,https://coinmarketcap.com/currencies/everex/,EVX,2988870,https://www.everex.io/,
248,DeepOnion,https://coinmarketcap.com/currencies/deeponion/,ONION,1326060,"https://deeponion.org/ , http://www.deeponion.watch/",https://t.me/DeepOnionCoin
249,Mercury,https://coinmarketcap.com/currencies/mercury/,MER,1347030,https://www.darcr.us/,
250,Bounty0x,https://coinmarketcap.com/currencies/bounty0x/,BNTY,2746310,https://bounty0x.io/,https://t.me/bounty0x
251,Zeusshield,https://coinmarketcap.com/currencies/zeusshield/,ZSC,4720550,https://zsc.io/,
252,Expanse,https://coinmarketcap.com/currencies/expanse/,EXP,3528920,http://www.expanse.tech/,"https://telegram.me/ExpanseTech , http://slack.expanse.tech/"
253,Phore,https://coinmarketcap.com/currencies/phore/,PHR,1036840,https://phore.io/,"https://discord.gg/Aucncz5 , https://phore-project.herokuapp.com/"
254,Crown,https://coinmarketcap.com/currencies/crown/,CRW,276326,http://crown.tech/,
255,GridCoin,https://coinmarketcap.com/currencies/gridcoin/,GRC,716540,http://www.gridcoin.us/,"https://t.me/gridcoin , https://discord.gg/Bt4YHxJ"
256,Lykke,https://coinmarketcap.com/currencies/lykke/,LKK,298750,https://lykke.com,https://telegram.me/joinchat/AEGiqkF-_dNaHMwQbRSnAg
257,Dovu,https://coinmarketcap.com/currencies/dovu/,DOVU,174569,https://dovu.io/,"https://t.me/dovuico , https://discord.gg/6uFPys2"
258,ION,https://coinmarketcap.com/currencies/ion/,ION,1617050,https://ionomy.com/,https://discord.gg/4WZkZJS
259,Nimiq,https://coinmarketcap.com/currencies/nimiq/,NET,454929,https://nimiq.com/,https://t.me/joinchat/AAAAAEJW-ozFwo7Er9jpHw
260,SIBCoin,https://coinmarketcap.com/currencies/sibcoin/,SIB,584655,"https://sibcoin.money/ , http://sibcoin.org",https://t.me/sibcoin_ru
261,AirToken,https://coinmarketcap.com/currencies/airtoken/,AIR,504305,https://www.airtoken.com/,
262,Moeda Loyalty Points,https://coinmarketcap.com/currencies/moeda-loyalty-points/,MDA,3484000,https://moeda.in/,https://t.me/moedaproject
263,Aeron,https://coinmarketcap.com/currencies/aeron/,ARN,15481500,https://aeron.aero/,https://t.me/aeronaero
264,Rivetz,https://coinmarketcap.com/currencies/rivetz/,RVT,120108,https://rivetzintl.com/,"https://t.me/rivet_group , https://discordapp.com/invite/VNrDBUV"
265,Blocktix,https://coinmarketcap.com/currencies/blocktix/,TIX,3434230,https://blocktix.io/,https://discordapp.com/invite/4A8JW3K
266,Bismuth,https://coinmarketcap.com/currencies/bismuth/,BIS,789859,http://bismuth.cz/,https://cryptobismuth.slack.com/
267,BlockMason Credit Protocol,https://coinmarketcap.com/currencies/blockmason/,BCPT,8214870,https://blockmason.io/,
268,ColossusCoinXT,https://coinmarketcap.com/currencies/colossuscoinxt/,COLX,725112,http://colossuscoinxt.org/,https://colossuscoinxt.herokuapp.com/
269,Myriad,https://coinmarketcap.com/currencies/myriad/,XMY,1988700,http://myriadcoin.org/,http://webchat.freenode.net/?nick=myriad%7C...&channels=%23%23myriadcoin&uio=OT10cnVlJjExPTEyMyYxMj10cnVl38
270,InvestFeed,https://coinmarketcap.com/currencies/investfeed/,IFT,614466,https://www.investfeed.com/,
271,Mysterium,https://coinmarketcap.com/currencies/mysterium/,MYST,13761600,https://mysterium.network/,
272,Xenon,https://coinmarketcap.com/currencies/xenon/,XNN,21707.1,https://xenon.network/,https://xenonnetwork.slack.com/
273,Bitcore,https://coinmarketcap.com/currencies/bitcore/,BTX,2245680,http://bitcore.cc/,https://t.me/bitcore_btx_official
274,SunContract,https://coinmarketcap.com/currencies/suncontract/,SNC,1648560,https://suncontract.org/tokensale/index.html,
275,Linda,https://coinmarketcap.com/currencies/linda/,LINDA,9220400,http://lindacoin.com/,
276,ClearPoll,https://coinmarketcap.com/currencies/clearpoll/,POLL,868536,https://www.clearpoll.io/,https://t.me/joinchat/GTXXzULLOaZbxN_VLu8DTw
277,FairCoin,https://coinmarketcap.com/currencies/faircoin/,FAIR,74250.8,http://fair-coin.org/,
278,Stox,https://coinmarketcap.com/currencies/stox/,STX,3099350,https://www.stox.com/,https://t.me/joinchat/DByWw0Pnq9BAy4FqPv_Lyg
279,Radium,https://coinmarketcap.com/currencies/radium/,RADS,1638080,https://radiumcore.org/,https://telegram.me/RadiumOfficial
280,Peerplays,https://coinmarketcap.com/currencies/peerplays-ppy/,PPY,5999.88,http://www.peerplays.com/,https://t.me/peerplays
281,NuShares,https://coinmarketcap.com/currencies/nushares/,NSR,198849,https://nubits.com/nushares,
282,Propy,https://coinmarketcap.com/currencies/propy/,PRO,28739500,https://propy.com/,https://t.me/joinchat/AAAAAENZVo1O6X7rusdRWg
283,Numeraire,https://coinmarketcap.com/currencies/numeraire/,NMR,1030200,https://numer.ai/,
284,EncrypGen,https://coinmarketcap.com/currencies/encrypgen/,DNA,413266,https://www.encrypgen.com/,https://gene-chain.slack.com/threads/
285,Bean Cash,https://coinmarketcap.com/currencies/bean-cash/,BITB,1550120,http://www.bitbean.org/,http://webchat.freenode.net/?channels=#teambean
286,NewYorkCoin,https://coinmarketcap.com/currencies/newyorkcoin/,NYC,467049,"http://nycoin.net/ , http://www.nycoin.net/",
287,LIFE,https://coinmarketcap.com/currencies/life/,LIFE,2244940,https://token.lifelabs.io/,"https://t.me/joinchat/HFVijQ3hyhyQZa6LQCE-NQ/ , https://everydaylife.slack.com/"
288,WhiteCoin,https://coinmarketcap.com/currencies/whitecoin/,XWC,385151,http://whitecoin.info/,https://discordapp.com/invite/GbpdbMt
289,MonetaryUnit,https://coinmarketcap.com/currencies/monetaryunit/,MUE,1283190,http://www.monetaryunit.org,https://mueslack.herokuapp.com/
290,Credo,https://coinmarketcap.com/currencies/credo/,CREDO,26505,https://bitbounce.com/credo,
291,Omni,https://coinmarketcap.com/currencies/omni/,OMNI,780781,http://www.omnilayer.org/,https://t.me/OmniLayer
292,Bodhi,https://coinmarketcap.com/currencies/bodhi/,BOT,12917100,http://www.bodhi.network/,http://t.me/bodhifoundation
293,Databits,https://coinmarketcap.com/currencies/databits/,DTB,1371610,http://www.augmentorsgame.com/,https://t.me/augmentorsgame
294,Target Coin,https://coinmarketcap.com/currencies/target-coin/,TGT,34274.5,https://www.tgtcoins.com/,
295,NeosCoin,https://coinmarketcap.com/currencies/neoscoin/,NEOS,664801,http://www.neoscoin.com,http://slack.neoscoin.com/
296,LockChain,https://coinmarketcap.com/currencies/lockchain/,LOC,202233,https://lockchain.co/,https://t.me/joinchat/F3YOYQx123PO4FPfNRPihQ
297,Playkey,https://coinmarketcap.com/currencies/playkey/,PKT,62633.3,"https://playkey.io/ , https://playkey.net/",https://t.me/playkey_io
298,BLUE,https://coinmarketcap.com/currencies/ethereum-blue/,BLUE,300738,https://www.etherblue.org/,
299,Divi,https://coinmarketcap.com/currencies/divi/,DIVX,280381,https://www.diviproject.org/,"https://t.me/joinchat/EAdiTQ3yZk_GkqU0IdG-Gg , https://discord.gg/qtVUx38"
300,Golos,https://coinmarketcap.com/currencies/golos/,GOLOS,228971,https://golos.io/,https://telegram.me/golos_io
301,LoMoCoin,https://coinmarketcap.com/currencies/lomocoin/,LMC,1347250,http://www.lomostar.com/,https://t.me/lomocoin
302,Energycoin,https://coinmarketcap.com/currencies/energycoin/,ENRG,10772800,https://energycoin.eu/,
303,Rubycoin,https://coinmarketcap.com/currencies/rubycoin/,RBY,291906,http://www.rubycoin.org/,https://slack.rubycoin.org/
304,DubaiCoin,https://coinmarketcap.com/currencies/dubaicoin-dbix/,DBIX,1563490,http://www.arabianchain.org/,
305,Obsidian,https://coinmarketcap.com/currencies/obsidian/,ODN,561702,https://obsidianplatform.com,https://discordapp.com/invite/BwDcpZy
306,Rialto,https://coinmarketcap.com/currencies/rialto/,XRL,117116,https://www.rialto.ai/,https://t.me/joinchat/AAAAAEJIJRvGtIsNu7zOvw
307,Neumark,https://coinmarketcap.com/currencies/neumark/,NEU,951848,http://neufund.org/,https://t.me/neufund
308,Elixir,https://coinmarketcap.com/currencies/elixir/,ELIX,1230140,http://elixirtoken.io/,"https://t.me/ElixirToken , https://discordapp.com/invite/mu4EJaz"
309,Nexium,https://coinmarketcap.com/currencies/nexium/,NXC,2097210,https://beyond-the-void.net/,https://discordapp.com/invite/tzjrWP
310,Maecenas,https://coinmarketcap.com/currencies/maecenas/,ART,16945.4,http://www.maecenas.co/,
311,DecentBet,https://coinmarketcap.com/currencies/decent-bet/,DBET,259031,https://www.decent.bet/,https://decentbet-slack.herokuapp.com/
312,Boolberry,https://coinmarketcap.com/currencies/boolberry/,BBR,27540.7,http://boolberry.com/,
313,ATBCoin,https://coinmarketcap.com/currencies/atbcoin/,ATB,5531100,https://atbcoin.com/,https://t.me/atbcoinchat
314,Publica,https://coinmarketcap.com/currencies/publica/,PBL,777690,https://publica.io/,https://t.me/publicaofficial
315,Ecobit,https://coinmarketcap.com/currencies/ecobit/,ECOB,3964.3,http://www.ecobit.io/,https://t.me/EcobitOfficialTelegram
316,Musicoin,https://coinmarketcap.com/currencies/musicoin/,MUSIC,1819700,https://www.musicoin.org/,
317,Verify,https://coinmarketcap.com/currencies/verify/,CRED,348047,https://verify.as/,"https://t.me/verifyas , https://community.verify.as/"
318,OAX,https://coinmarketcap.com/currencies/oax/,OAX,2833910,https://oax.org/,https://t.me/openanxteam
319,Change,https://coinmarketcap.com/currencies/change/,CAG,6737000,https://getchange.com/,https://t.me/joinchat/GWX8HkLwpOoocINbLXfRtg
320,Patientory,https://coinmarketcap.com/currencies/patientory/,PTOY,3412720,https://patientory.com/,
321,FlorinCoin,https://coinmarketcap.com/currencies/florincoin/,FLO,935684,http://flo.cash/,https://t.me/FLOblockchain
322,Hedge,https://coinmarketcap.com/currencies/hedge/,HDG,103061,https://www.hedge-crypto.com/,
323,Mintcoin,https://coinmarketcap.com/currencies/mintcoin/,MINT,1125220,http://www.mintcoinofficial.com,"https://discord.gg/qpGs76t , https://t.me/joinchat/AYSXZBGdWRH6jeIX_EJijg"
324,OKCash,https://coinmarketcap.com/currencies/okcash/,OK,1468540,http://okcash.co,
325,Flixxo,https://coinmarketcap.com/currencies/flixxo/,FLIXX,602471,https://www.flixxo.com/,https://t.me/flixxo
326,ALIS,https://coinmarketcap.com/currencies/alis/,ALIS,353154,https://alismedia.jp/,"https://t.me/joinchat/EpPqE0QWIaFrG3zTewongQ , https://alis-slack.herokuapp.com/"
327,BlockCAT,https://coinmarketcap.com/currencies/blockcat/,CAT,1752590,https://blockcat.io/,
328,FedoraCoin,https://coinmarketcap.com/currencies/fedoracoin/,TIPS,66563.2,http://www.fedoracoin.top/,
329,Autonio,https://coinmarketcap.com/currencies/autonio/,NIO,246702,https://auton.io/,https://t.me/Autonio
330,Hush,https://coinmarketcap.com/currencies/hush/,HUSH,1381070,https://myhush.org/,https://t.me/MyHush
331,Incent,https://coinmarketcap.com/currencies/incent/,INCNT,486214,https://www.incentloyalty.com/,
332,Blackmoon Crypto,https://coinmarketcap.com/currencies/blackmoon-crypto/,BMC,5232020,https://www.blackmooncrypto.com/,https://t.me/blackmooncrypto
333,Ormeus Coin,https://coinmarketcap.com/currencies/ormeus-coin/,ORME,1887190,https://ormeuscoin.com/,
334,Open Trading Network,https://coinmarketcap.com/currencies/open-trading-network/,OTN,68245,https://otn.org/,https://t.me/OTNgroup
335,LUXCoin,https://coinmarketcap.com/currencies/luxcoin/,LUX,3830060,https://luxcore.io/,"https://t.me/LUXcoreOfficial , https://discord.gg/27xFP5Y"
336,Steem Dollars,https://coinmarketcap.com/currencies/steem-dollars/,SBD,2042740,https://steem.io/,
337,Polybius,https://coinmarketcap.com/currencies/polybius/,PLBT,219621,"https://polybius.io/ , https://medium.com/@PolybiusBank",https://t.me/polybius_eng
338,KickCoin,https://coinmarketcap.com/currencies/kickico/,KICK,933273,https://www.kickico.com/,https://t.me/kickico
339,FoldingCoin,https://coinmarketcap.com/currencies/foldingcoin/,FLDC,905784,http://www.foldingcoin.net/,
340,Mercury Protocol,https://coinmarketcap.com/currencies/mercury-protocol/,GMT,189112,https://www.mercuryprotocol.com/,https://t.me/joinchat/G47gcA8f5EYFfEsILw7H2w
341,Swarm City,https://coinmarketcap.com/currencies/swarm-city/,SWT,1680570,http://swarm.city/,
342,HEAT,https://coinmarketcap.com/currencies/heat-ledger/,HEAT,92087.7,http://heatledger.com/,
343,EarthCoin,https://coinmarketcap.com/currencies/earthcoin/,EAC,631183,http://earthcoin.io/,
344,BCAP,https://coinmarketcap.com/currencies/bcap/,BCAP,28264,"http://blockchain.capital/ , https://blockchainloop.com/",
345,Vsync,https://coinmarketcap.com/currencies/vsync-vsx/,VSX,149025,https://vsync.pw/,https://discordapp.com/invite/Arqhyqg
346,Global Currency Reserve,https://coinmarketcap.com/currencies/global-currency-reserve/,GCR,420608,http://gcrcoin.com/,
347,Sprouts,https://coinmarketcap.com/currencies/sprouts/,SPRTS,465732,https://sproutscommunity.wordpress.com/,
348,ATLANT,https://coinmarketcap.com/currencies/atlant/,ATL,336205,https://atlant.io/,https://t.me/atlant_eng
349,Stealthcoin,https://coinmarketcap.com/currencies/stealthcoin/,XST,207743,https://www.stealthcoin.com/,https://stealthcoin.herokuapp.com/
350,Sequence,https://coinmarketcap.com/currencies/sequence/,SEQ,410833,https://duality.solutions,
351,Soarcoin,https://coinmarketcap.com/currencies/soarcoin/,SOAR,42329,http://soarlabs.org/,https://t.me/joinchat/FoiRKg5U9wMPNAKz3mVflA
352,PoSW Coin,https://coinmarketcap.com/currencies/posw-coin/,POSW,368093,https://posw.io/,"https://t.me/joinchat/BdGxxw-s3b4_DdBdbChI4g , https://discordapp.com/invite/cyF5yCA"
353,bitqy,https://coinmarketcap.com/currencies/bitqy/,BQ,10353.4,https://bitqy.org/,
354,Aventus,https://coinmarketcap.com/currencies/aventus/,AVT,1288870,https://aventus.io/,
355,Paragon,https://coinmarketcap.com/currencies/paragon/,PRG,79393.8,https://paragoncoin.com/,https://t.me/joinchat/Bvx800IXuCoe-QGoLXoVlQ
356,OracleChain,https://coinmarketcap.com/currencies/oraclechain/,OCT,291738,http://oraclechain.io/,
357,onG.social,https://coinmarketcap.com/currencies/ongsocial/,ONG,124199,https://ong.social/,
358,Clams,https://coinmarketcap.com/currencies/clams/,CLAM,933098,http://clamcoin.org/,
359,AdShares,https://coinmarketcap.com/currencies/adshares/,ADST,947079,https://adshares.net/,https://t.me/adshares
360,Gambit,https://coinmarketcap.com/currencies/gambit/,GAM,72532.1,http://www.gambitcrypto.com,
361,ArtByte,https://coinmarketcap.com/currencies/artbyte/,ABY,3056960,https://www.artbyte.me/,
362,Circuits of Value,https://coinmarketcap.com/currencies/circuits-of-value/,COVAL,488561,"http://cov.al/ , https://emblemvault.com/",
363,DAO.Casino,https://coinmarketcap.com/currencies/dao-casino/,BET,20753.9,https://dao.casino/,https://t.me/daocasino
364,BitSend,https://coinmarketcap.com/currencies/bitsend/,BSD,3960630,"http://www.bitsend.info/ , http://www.mybitsend.com/",
365,Bulwark,https://coinmarketcap.com/currencies/bulwark/,BWK,1140470,https://bulwarkcrypto.com/,"https://t.me/bulwarkcrypto , https://discord.gg/a7vhegP"
366,FlypMe,https://coinmarketcap.com/currencies/flypme/,FYP,73386.2,https://flyp.me/,https://etherscan.io/token/hello@flyp.me
367,PinkCoin,https://coinmarketcap.com/currencies/pinkcoin/,PINK,721759,"http://getstarted.with.pink/ , https://pinkbuffaloz.com/",http://slack.with.pink/
368,RussiaCoin,https://coinmarketcap.com/currencies/russiacoin/,RC,162606,http://www.russiacoin.info/,
369,Chronobank,https://coinmarketcap.com/currencies/chronobank/,TIME,674112,https://chronobank.io/,https://telegram.me/ChronoBank
370,ICOS,https://coinmarketcap.com/currencies/icos/,ICOS,59118.5,"https://icos.icobox.io/ , https://t.me/icobox_en",
371,E-coin,https://coinmarketcap.com/currencies/e-coin/,ECN,1184.56,https://www.ecoinsource.com/,
372,Quantum,https://coinmarketcap.com/currencies/quantum/,QAU,45499.1,http://www.quantumproject.org/,https://t.me/QuantumProject
373,MyBit Token,https://coinmarketcap.com/currencies/mybit-token/,MYB,45388.6,https://mybit.io/,https://t.me/mybitio
374,ALQO,https://coinmarketcap.com/currencies/alqo/,ALQO,243714,https://alqo.org/,"https://discord.gg/BJYpbfs , https://t.me/alqochat"
375,Waves Community Token,https://coinmarketcap.com/currencies/waves-community-token/,WCT,32641.1,https://wavesplatform.com/,
376,Solaris,https://coinmarketcap.com/currencies/solaris/,XLR,1418110,http://solariscoin.com/,https://t.me/solariscoin
377,MyWish,https://coinmarketcap.com/currencies/mywish/,WISH,311743,https://mywish.io/,https://t.me/MyWish_platform
378,REX,https://coinmarketcap.com/currencies/real-estate-tokens/,REX,11207.9,http://rexmls.com/,https://discordapp.com/invite/BSe7j4C
379,SportyFi,https://coinmarketcap.com/currencies/sportyfi/,SPF,775551,https://sportyfi.io/,https://t.me/sportyfi_official
380,BitDice,https://coinmarketcap.com/currencies/bitdice/,CSNO,60812.1,https://www.bitdice.me/,
381,AudioCoin,https://coinmarketcap.com/currencies/audiocoin/,ADC,593442,http://www.audiocoin.eu/,https://discord.gg/v3ppcVc
382,bitUSD,https://coinmarketcap.com/currencies/bitusd/,BITUSD,4998530,http://bit.ly/BitShares_USD,
383,Upfiring,https://coinmarketcap.com/currencies/upfiring/,UFR,1077530,https://www.upfiring.com/,
384,Bitcrystals,https://coinmarketcap.com/currencies/bitcrystals/,BCY,658395,http://bitcrystals.com/,
385,Zoin,https://coinmarketcap.com/currencies/zoin/,ZOI,527151,http://zoinofficial.com/,
386,Primas,https://coinmarketcap.com/currencies/primas/,PST,487091,https://primas.io/,
387,GeoCoin,https://coinmarketcap.com/currencies/geocoin/,GEO,557811,"http://geocoin.cash/ , http://geo.money/",
388,Xaurum,https://coinmarketcap.com/currencies/xaurum/,XAUR,764797,http://www.xaurum.org/,
389,Internet of People,https://coinmarketcap.com/currencies/internet-of-people/,IOP,968738,"http://iop.global/ , http://iopcommunity.com/","https://t.me/IoPofficial , https://discord.gg/gsRKp6T"
390,SpreadCoin,https://coinmarketcap.com/currencies/spreadcoin/,SPR,1264370,http://www.spreadcoin.info,
391,GoByte,https://coinmarketcap.com/currencies/gobyte/,GBX,648062,https://gobyte.network/,https://discord.gg/mDAeFzT
392,Social Send,https://coinmarketcap.com/currencies/social-send/,SEND,1014580,http://socialsend.io/,https://discord.gg/xJthHER/
393,NVO,https://coinmarketcap.com/currencies/nvo/,NVST,22553.2,https://nvo.io/,
394,Primecoin,https://coinmarketcap.com/currencies/primecoin/,XPM,747083,http://primecoin.io/,
395,Creditbit,https://coinmarketcap.com/currencies/creditbit/,CRB,6389720,https://www.creditbit.org/,
396,Vcash,https://coinmarketcap.com/currencies/vcash/,XVC,350789,http://vcash.info/,https://slack.vcash.info/
397,Russian Miner Coin,https://coinmarketcap.com/currencies/russian-mining-coin/,RMC,139175,https://rmc.one/,"https://t.me/RMC_ICO , https://t.me/RMC_ENG"
398,Curecoin,https://coinmarketcap.com/currencies/curecoin/,CURE,992268,"https://curecoin.net/ , https://curecoin.io/",
399,Bitmark,https://coinmarketcap.com/currencies/bitmark/,BTM,88438.3,http://bitmark.io/,https://bitmark.herokuapp.com/
400,OBITS,https://coinmarketcap.com/currencies/obits/,OBITS,33896.2,http://www.obits.io/,
401,Espers,https://coinmarketcap.com/currencies/espers/,ESP,357716,"http://espers.io/ , http://cryptocoderz.com/espers.html","https://t.me/EspersCoin , https://discord.gg/hhYP8yT"
402,Neutron,https://coinmarketcap.com/currencies/neutron/,NTRN,128103,http://www.neutroncoin.com/,https://discord.gg/NuGTB6z
403,FirstCoin,https://coinmarketcap.com/currencies/firstcoin/,FRST,335350,http://firstcoinproject.com/,
404,CVCoin,https://coinmarketcap.com/currencies/cvcoin/,CVCOIN,16120.1,https://crypviser.net,https://t.me/crypviser
405,Blitzcash,https://coinmarketcap.com/currencies/blitzcash/,BLITZ,2093470,http://blitz.cash,
406,Unobtanium,https://coinmarketcap.com/currencies/unobtanium/,UNO,76539.9,http://unobtanium.uno,https://t.me/unobtaniumuno
407,Sumokoin,https://coinmarketcap.com/currencies/sumokoin/,SUMO,733194,https://www.sumokoin.org/,
408,Pluton,https://coinmarketcap.com/currencies/pluton/,PLU,10427.4,https://plutus.it/,
409,Bonpay,https://coinmarketcap.com/currencies/bonpay/,BON,255684,https://bonpay.com/,https://t.me/bonpay_eng
410,Etheroll,https://coinmarketcap.com/currencies/etheroll/,DICE,41241.6,"https://etheroll.com/ , https://etheroll.wordpress.com/",
411,Monoeci,https://coinmarketcap.com/currencies/monacocoin/,XMCC,268419,http://www.monacocoin.net/,https://discord.gg/Hsdg3BV
412,LEOcoin,https://coinmarketcap.com/currencies/leocoin/,LEO,21548.2,"http://www.leocoin.org/ , http://leocoinfoundation.org/",
413,Innova,https://coinmarketcap.com/currencies/innova/,INN,543792,http://innovacoin.info/,
414,Qwark,https://coinmarketcap.com/currencies/qwark/,QWARK,920042,http://www.qwark.io/,
415,Pirl,https://coinmarketcap.com/currencies/pirl/,PIRL,453029,https://pirl.io/,"https://t.co/akNuU2C8OH , https://discordapp.com/invite/z4faFxD"
416,Sphere,https://coinmarketcap.com/currencies/sphere/,SPHR,7856920,https://sphrpay.io/,
417,Oxycoin,https://coinmarketcap.com/currencies/oxycoin/,OXY,86250.7,https://oxycoin.io/,http://oxycoin.slack.com/
418,Exchange Union,https://coinmarketcap.com/currencies/exchange-union/,XUC,605928,https://www.exchangeunion.com/,"https://t.me/exchangeunioncoinhttps://exchange-union.herokuapp.com/ , https://exchange-union.slack.com/"
419,Breakout,https://coinmarketcap.com/currencies/breakout/,BRK,1033690,http://www.breakoutcoin.com/,
420,Bela,https://coinmarketcap.com/currencies/belacoin/,BELA,450245,http://livebela.com/,https://belacoin.herokuapp.com/
421,Altcoin,https://coinmarketcap.com/currencies/altcoin-alt/,ALT,35604,http://altcoinmarketcap.com/,
422,BuzzCoin,https://coinmarketcap.com/currencies/buzzcoin/,BUZZ,334819,http://www.buzzcoin.info/,"https://t.me/joinchat/EqD7e0FNSbRzjGwBRiv5cQ , https://discordapp.com/invite/VAkqYvq"
423,TransferCoin,https://coinmarketcap.com/currencies/transfercoin/,TX,548153,http://txproject.io/,
424,Pesetacoin,https://coinmarketcap.com/currencies/pesetacoin/,PTC,182936,http://pesetacoin.info/,https://t.me/joinchat/AAAAAEKf5_1-Yx1b2vYOaw
425,1337,https://coinmarketcap.com/currencies/1337coin/,1337,167644,https://www.1337coin.net/,https://discord.gg/pjdWntg
426,Riecoin,https://coinmarketcap.com/currencies/riecoin/,RIC,789017,http://riecoin.org/,
427,eBoost,https://coinmarketcap.com/currencies/eboostcoin/,EBST,5589380,http://www.eboost.fun,
428,Lampix,https://coinmarketcap.com/currencies/lampix/,PIX,475226,https://www.lampix.co/,https://t.me/lampix_project
429,Wild Crypto,https://coinmarketcap.com/currencies/wild-crypto/,WILD,75534.5,https://wildcrypto.com/,
430,CrowdCoin,https://coinmarketcap.com/currencies/crowdcoin/,CRC,607235,http://crowdcoin.site/,"https://discordapp.com/invite/DfDh6U3 , https://t.me/crowdcoin"
431,Synergy,https://coinmarketcap.com/currencies/synergy/,SNRG,217665,http://www.synergycoin.com/,https://cryptosynergy.slack.com/
432,TrueFlip,https://coinmarketcap.com/currencies/trueflip/,TFL,349354,"https://trueflip.io/ , https://steemit.com/@trueflip/",
433,VeriumReserve,https://coinmarketcap.com/currencies/veriumreserve/,VRM,472544,http://www.vericoin.info/veriumlaunch.html,
434,Atmos,https://coinmarketcap.com/currencies/atmos/,ATMS,50628.4,https://novusphere.io/,https://discord.gg/PtXzUVr
435,DopeCoin,https://coinmarketcap.com/currencies/dopecoin/,DOPE,256901,http://www.dopecoin.com/,
436,GoldCoin,https://coinmarketcap.com/currencies/goldcoin/,GLD,349249,https://www.goldcoin.org/,https://t.me/goldcoin
