rank,name,link,symbol,volume,website,chat
211,Genesis Vision,https://coinmarketcap.com/currencies/genesis-vision/,GVT,3695750.0,https://genesis.vision/,"https://t.me/genesisvision , https://u.wechat.com/IL6s8kyYCLGz0S6t5HqJwr4"
212,SaluS,https://coinmarketcap.com/currencies/salus/,SLS,1744790.0,http://saluscoin.info/,
213,Presearch,https://coinmarketcap.com/currencies/presearch/,PRS,127364.0,"https://www.presearch.io/ , https://presearchcommunity.com/",https://t.me/presearch
214,TaaS,https://coinmarketcap.com/currencies/taas/,TAAS,602440.0,https://taas.fund/,
215,Gifto,https://coinmarketcap.com/currencies/gifto/,GTO,10927900.0,https://gifto.io/,"https://t.me/GIFTOOfficial , https://open.kakao.com/o/ggLQMiC"
216,bitCNY,https://coinmarketcap.com/currencies/bitcny/,BITCNY,24454600.0,,
217,Feathercoin,https://coinmarketcap.com/currencies/feathercoin/,FTC,882717.0,http://feathercoin.com,
218,Namecoin,https://coinmarketcap.com/currencies/namecoin/,NMC,1775640.0,https://www.namecoin.org/,https://telegram.me/namecoin
219,Spectrecoin,https://coinmarketcap.com/currencies/spectrecoin/,XSPEC,482554.0,"https://spectreproject.io/ , http://coinwiki.info/en/SpectreCoin",https://t.me/spectrecoin
220,Paypex,https://coinmarketcap.com/currencies/paypex/,PAYX,3435.37,https://paypex.org/,"https://t.me/paypex , https://paypex.slack.com/"
221,TokenCard,https://coinmarketcap.com/currencies/tokencard/,TKN,108305.0,http://tokencard.io/,
222,Groestlcoin,https://coinmarketcap.com/currencies/groestlcoin/,GRS,6324860.0,http://www.groestlcoin.org/,"http://t.me/groestl , https://discord.gg/8VURndr"
223,LAToken,https://coinmarketcap.com/currencies/latoken/,LA,1388240.0,https://sale.latoken.com/,https://t.me/latoken
224,Mooncoin,https://coinmarketcap.com/currencies/mooncoin/,MOON,216035.0,"https://www.mooncoin.eco/ , http://mooncoin.com/",
225,Datum,https://coinmarketcap.com/currencies/datum/,DAT,8647150.0,https://datum.org/,"https://t.me/datumnetwork , https://t.me/datumnetworkRU"
226,Voise,https://coinmarketcap.com/currencies/voisecom/,VOISE,1925310.0,https://www.voise.com,https://t.me/voisecom
227,Flash,https://coinmarketcap.com/currencies/flash/,FLASH,173386.0,https://flashcoin.io/,https://discord.gg/2nFmMqA
228,Safe Exchange Coin,https://coinmarketcap.com/currencies/safe-exchange-coin/,SAFEX,156229.0,http://safex.io/,
229,Jinn,https://coinmarketcap.com/currencies/jinn/,JINN,12720.8,http://www.jinnlabs.com,
230,Everex,https://coinmarketcap.com/currencies/everex/,EVX,5143450.0,https://www.everex.io/,
231,Diamond,https://coinmarketcap.com/currencies/diamond/,DMD,224588.0,http://bit.diamonds,http://dmdcoin.slack.com/
232,Ink,https://coinmarketcap.com/currencies/ink/,INK,86279500.0,https://ink.one/,https://t.me/joinchat/GHiS0A7C841w1NbTNwIYIQ
233,Viberate,https://coinmarketcap.com/currencies/viberate/,VIB,32362700.0,https://www.viberate.com/,https://t.me/joinchat/F-zenkQffjbGY7YqqSQl1w
234,Agrello,https://coinmarketcap.com/currencies/agrello-delta/,DLT,2375020.0,"https://www.agrello.org/ , https://www.agrello.io/","https://t.me/agrello , https://discord.gg/czfnP2f"
235,Monetha,https://coinmarketcap.com/currencies/monetha/,MTH,5351340.0,https://www.monetha.io/,https://t.me/Monethagroup
236,Xenon,https://coinmarketcap.com/currencies/xenon/,XNN,26342.4,https://xenon.network/,https://xenonnetwork.slack.com/
237,Crown,https://coinmarketcap.com/currencies/crown/,CRW,217418.0,http://crown.tech/,
238,Pepe Cash,https://coinmarketcap.com/currencies/pepe-cash/,PEPECASH,1102930.0,"http://rarepepedirectory.com/ , http://rarepepewallet.com",
239,Snovio,https://coinmarketcap.com/currencies/snovio/,SNOV,1849530.0,https://tokensale.snov.io/,https://t.me/snovio_ico
240,ECC,https://coinmarketcap.com/currencies/eccoin/,ECC,370126.0,https://ecc.network/,
241,SHIELD,https://coinmarketcap.com/currencies/shield-xsh/,XSH,690155.0,https://shieldcurrency.com/,https://discord.gg/kgSXKrV
242,SolarCoin,https://coinmarketcap.com/currencies/solarcoin/,SLR,1429080.0,http://solarcoin.org/,https://solarcoin-group.slack.com/
243,Bloom,https://coinmarketcap.com/currencies/bloomtoken/,BLT,127180.0,https://hellobloom.io/,https://t.me/joinchat/FFWDdQ1hxqIg3jLe7zBVFQ
244,YOYOW,https://coinmarketcap.com/currencies/yoyow/,YOYOW,7791970.0,https://yoyow.org/,https://t.me/HelloYOYOW
245,Humaniq,https://coinmarketcap.com/currencies/humaniq/,HMQ,2453090.0,https://humaniq.co/,https://t.me/humaniqglobalchallenge
246,WhiteCoin,https://coinmarketcap.com/currencies/whitecoin/,XWC,6571110.0,http://whitecoin.info/,https://discordapp.com/invite/GbpdbMt
247,Ormeus Coin,https://coinmarketcap.com/currencies/ormeus-coin/,ORME,5452230.0,https://ormeuscoin.com/,
248,DomRaider,https://coinmarketcap.com/currencies/domraider/,DRT,15397.8,https://www.domraider.io/,
249,Matchpool,https://coinmarketcap.com/currencies/guppy/,GUP,6403480.0,https://matchpool.co/,https://t.me/matchpool
250,DubaiCoin,https://coinmarketcap.com/currencies/dubaicoin-dbix/,DBIX,1852950.0,http://www.arabianchain.org/,
251,E-coin,https://coinmarketcap.com/currencies/e-coin/,ECN,8676.86,https://www.ecoinsource.com/,
252,PotCoin,https://coinmarketcap.com/currencies/potcoin/,POT,1276790.0,http://www.potcoin.com/,https://t.me/potcoin420
253,Pascal Coin,https://coinmarketcap.com/currencies/pascal-coin/,PASC,688022.0,http://www.pascalcoin.org/,https://t.me/pascalcoin
254,Worldcore,https://coinmarketcap.com/currencies/worldcore/,WRC,22961500.0,https://worldcore.com/,"http://t.me/worldcore , https://worldcore.slack.com/"
255,Synereo,https://coinmarketcap.com/currencies/synereo/,AMP,2452670.0,"http://www.synereo.com/ , https://wildspark.me/",https://discordapp.com/invite/xrm56DV
256,SIBCoin,https://coinmarketcap.com/currencies/sibcoin/,SIB,480356.0,"https://sibcoin.money/ , http://sibcoin.org",https://t.me/sibcoin_ru
257,Elastic,https://coinmarketcap.com/currencies/elastic/,XEL,1445390.0,https://www.elastic.pw/,
258,adToken,https://coinmarketcap.com/currencies/adtoken/,ADT,2437900.0,https://adtoken.com/,
259,NoLimitCoin,https://coinmarketcap.com/currencies/nolimitcoin/,NLC2,229380.0,https://nolimitcoin.org/,"https://t.me/NoLimitCoinNLC2 , http://slack.nolimitcoin.org/"
260,Dovu,https://coinmarketcap.com/currencies/dovu/,DOVU,503981.0,https://dovu.io/,"https://t.me/dovuico , https://discord.gg/6uFPys2"
261,FairCoin,https://coinmarketcap.com/currencies/faircoin/,FAIR,199990.0,http://fair-coin.org/,
262,Zeusshield,https://coinmarketcap.com/currencies/zeusshield/,ZSC,3506670.0,https://zsc.io/,
263,Mothership,https://coinmarketcap.com/currencies/mothership/,MSP,1035870.0,https://mothership.cx/,"https://t.me/mothershipcx , https://discordapp.com/invite/rZGUMtc"
264,DeepOnion,https://coinmarketcap.com/currencies/deeponion/,ONION,847693.0,"https://deeponion.org/ , http://www.deeponion.watch/",https://t.me/DeepOnionCoin
265,Delphy,https://coinmarketcap.com/currencies/delphy/,DPY,17739900.0,https://delphy.org/,
266,Nimiq,https://coinmarketcap.com/currencies/nimiq/,NET,520104.0,https://nimiq.com/,https://t.me/joinchat/AAAAAEJW-ozFwo7Er9jpHw
267,SunContract,https://coinmarketcap.com/currencies/suncontract/,SNC,2830990.0,https://suncontract.org/tokensale/index.html,
268,BlackCoin,https://coinmarketcap.com/currencies/blackcoin/,BLK,1355960.0,http://www.blackcoin.co/,"https://t.me/blackcoin , https://gitter.im/BlackCoin_Hub"
269,ION,https://coinmarketcap.com/currencies/ion/,ION,400855.0,https://ionomy.com/,https://discord.gg/4WZkZJS
270,Mercury,https://coinmarketcap.com/currencies/mercury/,MER,11188700.0,https://www.darcr.us/,
271,Phore,https://coinmarketcap.com/currencies/phore/,PHR,434114.0,https://phore.io/,"https://discord.gg/Aucncz5 , https://phore-project.herokuapp.com/"
272,NewYorkCoin,https://coinmarketcap.com/currencies/newyorkcoin/,NYC,248872.0,"http://nycoin.net/ , http://www.nycoin.net/",
273,ClearPoll,https://coinmarketcap.com/currencies/clearpoll/,POLL,1180160.0,https://www.clearpoll.io/,https://t.me/joinchat/GTXXzULLOaZbxN_VLu8DTw
274,NuShares,https://coinmarketcap.com/currencies/nushares/,NSR,26598.7,https://nubits.com/nushares,
275,Divi,https://coinmarketcap.com/currencies/divi/,DIVX,111783.0,https://www.diviproject.org/,"https://t.me/joinchat/EAdiTQ3yZk_GkqU0IdG-Gg , https://discord.gg/qtVUx38"
276,EncrypGen,https://coinmarketcap.com/currencies/encrypgen/,DNA,329397.0,https://www.encrypgen.com/,https://gene-chain.slack.com/threads/
277,Bodhi,https://coinmarketcap.com/currencies/bodhi/,BOT,12220000.0,http://www.bodhi.network/,http://t.me/bodhifoundation
278,Dimecoin,https://coinmarketcap.com/currencies/dimecoin/,DIME,367747.0,"http://www.dimecoin.us/ , http://dimecoin.com.co/",https://discord.gg/Aq3Vsgq
279,VeriCoin,https://coinmarketcap.com/currencies/vericoin/,VRC,2856340.0,http://www.vericoin.info/,
280,Blocktix,https://coinmarketcap.com/currencies/blocktix/,TIX,16218200.0,https://blocktix.io/,https://discordapp.com/invite/4A8JW3K
281,Expanse,https://coinmarketcap.com/currencies/expanse/,EXP,1612760.0,http://www.expanse.tech/,"https://telegram.me/ExpanseTech , http://slack.expanse.tech/"
282,Bounty0x,https://coinmarketcap.com/currencies/bounty0x/,BNTY,1385440.0,https://bounty0x.io/,https://t.me/bounty0x
283,Moeda Loyalty Points,https://coinmarketcap.com/currencies/moeda-loyalty-points/,MDA,3176800.0,https://moeda.in/,https://t.me/moedaproject
284,Aeron,https://coinmarketcap.com/currencies/aeron/,ARN,43860600.0,https://aeron.aero/,https://t.me/aeronaero
285,Golos,https://coinmarketcap.com/currencies/golos/,GOLOS,263817.0,https://golos.io/,https://telegram.me/golos_io
286,AirToken,https://coinmarketcap.com/currencies/airtoken/,AIR,229227.0,https://www.airtoken.com/,
287,GridCoin,https://coinmarketcap.com/currencies/gridcoin/,GRC,815043.0,http://www.gridcoin.us/,"https://t.me/gridcoin , https://discord.gg/Bt4YHxJ"
288,Peerplays,https://coinmarketcap.com/currencies/peerplays-ppy/,PPY,4632.18,http://www.peerplays.com/,https://t.me/peerplays
289,Neumark,https://coinmarketcap.com/currencies/neumark/,NEU,532286.0,http://neufund.org/,https://t.me/neufund
290,Maecenas,https://coinmarketcap.com/currencies/maecenas/,ART,22402.3,http://www.maecenas.co/,
291,Pandacoin,https://coinmarketcap.com/currencies/pandacoin-pnd/,PND,847877.0,http://digitalpandacoin.org/,https://t.me/DigitalPandacoin
292,Rivetz,https://coinmarketcap.com/currencies/rivetz/,RVT,84420.9,https://rivetz.com/,"https://t.me/rivet_group , https://discordapp.com/invite/VNrDBUV"
293,DecentBet,https://coinmarketcap.com/currencies/decent-bet/,DBET,119791.0,https://www.decent.bet/,https://decentbet-slack.herokuapp.com/
294,Numeraire,https://coinmarketcap.com/currencies/numeraire/,NMR,1356570.0,https://numer.ai/,
295,Rubycoin,https://coinmarketcap.com/currencies/rubycoin/,RBY,228264.0,http://www.rubycoin.org/,https://slack.rubycoin.org/
296,Bismuth,https://coinmarketcap.com/currencies/bismuth/,BIS,303942.0,http://bismuth.cz/,https://cryptobismuth.slack.com/
297,Rialto,https://coinmarketcap.com/currencies/rialto/,XRL,134853.0,https://www.rialto.ai/,https://t.me/joinchat/AAAAAEJIJRvGtIsNu7zOvw
298,Radium,https://coinmarketcap.com/currencies/radium/,RADS,1503430.0,https://radiumcore.org/,https://telegram.me/RadiumOfficial
299,Credo,https://coinmarketcap.com/currencies/credo/,CREDO,30133.9,https://bitbounce.com/credo,
300,ATBCoin,https://coinmarketcap.com/currencies/atbcoin/,ATB,3357930.0,https://atbcoin.com/,https://t.me/atbcoinchat
301,Stox,https://coinmarketcap.com/currencies/stox/,STX,1900960.0,https://www.stox.com/,https://t.me/joinchat/DByWw0Pnq9BAy4FqPv_Lyg
302,OKCash,https://coinmarketcap.com/currencies/okcash/,OK,2608430.0,http://okcash.co,
303,Target Coin,https://coinmarketcap.com/currencies/target-coin/,TGT,5392.22,https://www.tgtcoins.com/,
304,Nexium,https://coinmarketcap.com/currencies/nexium/,NXC,859752.0,https://beyond-the-void.net/,https://discordapp.com/invite/tzjrWP
305,NeosCoin,https://coinmarketcap.com/currencies/neoscoin/,NEOS,905556.0,http://www.neoscoin.com,http://slack.neoscoin.com/
306,Open Trading Network,https://coinmarketcap.com/currencies/open-trading-network/,OTN,76240.7,https://otn.org/,https://t.me/OTNgroup
307,Bean Cash,https://coinmarketcap.com/currencies/bean-cash/,BITB,1193190.0,http://www.bitbean.org/,http://webchat.freenode.net/?channels=#teambean
308,Omni,https://coinmarketcap.com/currencies/omni/,OMNI,1113360.0,http://www.omnilayer.org/,https://t.me/OmniLayer
309,BlockMason Credit Protocol,https://coinmarketcap.com/currencies/blockmason/,BCPT,6107440.0,https://blockmason.io/,
310,Hedge,https://coinmarketcap.com/currencies/hedge/,HDG,146239.0,https://www.hedge-crypto.com/,
311,MonetaryUnit,https://coinmarketcap.com/currencies/monetaryunit/,MUE,753772.0,http://www.monetaryunit.org,https://mueslack.herokuapp.com/
312,LIFE,https://coinmarketcap.com/currencies/life/,LIFE,707292.0,https://token.lifelabs.io/,"https://t.me/joinchat/HFVijQ3hyhyQZa6LQCE-NQ/ , https://everydaylife.slack.com/"
313,Elixir,https://coinmarketcap.com/currencies/elixir/,ELIX,974862.0,http://elixirtoken.io/,"https://t.me/ElixirToken , https://discordapp.com/invite/mu4EJaz"
314,ALIS,https://coinmarketcap.com/currencies/alis/,ALIS,200522.0,https://alismedia.jp/,"https://t.me/joinchat/EpPqE0QWIaFrG3zTewongQ , https://alis-slack.herokuapp.com/"
315,Propy,https://coinmarketcap.com/currencies/propy/,PRO,9761530.0,https://propy.com/,https://t.me/joinchat/AAAAAENZVo1O6X7rusdRWg
316,Myriad,https://coinmarketcap.com/currencies/myriad/,XMY,1616540.0,http://myriadcoin.org/,http://webchat.freenode.net/?nick=myriad%7C...&channels=%23%23myriadcoin&uio=OT10cnVlJjExPTEyMyYxMj10cnVl38
317,Blackmoon Crypto,https://coinmarketcap.com/currencies/blackmoon-crypto/,BMC,6033080.0,https://www.blackmooncrypto.com/,https://t.me/blackmooncrypto
318,InvestFeed,https://coinmarketcap.com/currencies/investfeed/,IFT,163428.0,https://www.investfeed.com/,
319,RussiaCoin,https://coinmarketcap.com/currencies/russiacoin/,RC,156424.0,http://www.russiacoin.info/,
320,ColossusCoinXT,https://coinmarketcap.com/currencies/colossuscoinxt/,COLX,232816.0,http://colossuscoinxt.org/,https://colossuscoinxt.herokuapp.com/
321,MyBit Token,https://coinmarketcap.com/currencies/mybit-token/,MYB,62921.1,https://mybit.io/,https://t.me/mybitio
322,ALQO,https://coinmarketcap.com/currencies/alqo/,ALQO,225547.0,https://alqo.org/,"https://discord.gg/BJYpbfs , https://t.me/alqochat"
323,KickCoin,https://coinmarketcap.com/currencies/kickico/,KICK,1568510.0,https://www.kickico.com/,https://t.me/kickico
324,Oxycoin,https://coinmarketcap.com/currencies/oxycoin/,OXY,216094.0,https://oxycoin.io/,http://oxycoin.slack.com/
325,Linda,https://coinmarketcap.com/currencies/linda/,LINDA,1720010.0,http://lindacoin.com/,
326,Paragon,https://coinmarketcap.com/currencies/paragon/,PRG,101121.0,https://paragoncoin.com/,https://t.me/joinchat/Bvx800IXuCoe-QGoLXoVlQ
327,Hush,https://coinmarketcap.com/currencies/hush/,HUSH,142104.0,https://myhush.org/,https://t.me/MyHush
328,Playkey,https://coinmarketcap.com/currencies/playkey/,PKT,28796.9,"https://playkey.io/ , https://playkey.net/",https://t.me/playkey_io
329,Patientory,https://coinmarketcap.com/currencies/patientory/,PTOY,2283940.0,https://patientory.com/,
330,OAX,https://coinmarketcap.com/currencies/oax/,OAX,1908960.0,https://oax.org/,https://t.me/openanxteam
331,FlorinCoin,https://coinmarketcap.com/currencies/florincoin/,FLO,516806.0,http://flo.cash/,https://t.me/FLOblockchain
332,AsiaCoin,https://coinmarketcap.com/currencies/asiacoin/,AC,41993.1,http://www.thecoin.asia/,
333,PoSW Coin,https://coinmarketcap.com/currencies/posw-coin/,POSW,376241.0,https://posw.io/,"https://t.me/joinchat/BdGxxw-s3b4_DdBdbChI4g , https://discordapp.com/invite/cyF5yCA"
334,LEOcoin,https://coinmarketcap.com/currencies/leocoin/,LEO,29656.7,"http://www.leocoin.org/ , http://leocoinfoundation.org/",
335,GeoCoin,https://coinmarketcap.com/currencies/geocoin/,GEO,2027070.0,"http://geocoin.cash/ , http://geo.money/",
336,BlockCAT,https://coinmarketcap.com/currencies/blockcat/,CAT,297796.0,https://blockcat.io/,
337,BLUE,https://coinmarketcap.com/currencies/ethereum-blue/,BLUE,178916.0,https://www.etherblue.org/,
338,FedoraCoin,https://coinmarketcap.com/currencies/fedoracoin/,TIPS,38187.7,http://www.fedoracoin.top/,
339,Steem Dollars,https://coinmarketcap.com/currencies/steem-dollars/,SBD,7667210.0,https://steem.io/,
340,Databits,https://coinmarketcap.com/currencies/databits/,DTB,539057.0,http://www.augmentorsgame.com/,https://t.me/augmentorsgame
341,Obsidian,https://coinmarketcap.com/currencies/obsidian/,ODN,364839.0,https://obsidianplatform.com,https://discordapp.com/invite/BwDcpZy
342,Swarm City,https://coinmarketcap.com/currencies/swarm-city/,SWT,514781.0,http://swarm.city/,
343,Change,https://coinmarketcap.com/currencies/change/,CAG,3386960.0,https://getchange.com/,https://t.me/joinchat/GWX8HkLwpOoocINbLXfRtg
344,bitUSD,https://coinmarketcap.com/currencies/bitusd/,BITUSD,4261310.0,http://bit.ly/BitShares_USD,
345,Verify,https://coinmarketcap.com/currencies/verify/,CRED,482840.0,https://verify.as/,"https://t.me/verifyas , https://community.verify.as/"
346,Xaurum,https://coinmarketcap.com/currencies/xaurum/,XAUR,183652.0,http://www.xaurum.org/,
347,Zoin,https://coinmarketcap.com/currencies/zoin/,ZOI,5542.16,http://zoinofficial.com/,
348,Soarcoin,https://coinmarketcap.com/currencies/soarcoin/,SOAR,56370.7,http://soarlabs.org/,https://t.me/joinchat/FoiRKg5U9wMPNAKz3mVflA
349,bitqy,https://coinmarketcap.com/currencies/bitqy/,BQ,13087.5,https://bitqy.org/,
350,SportyFi,https://coinmarketcap.com/currencies/sportyfi/,SPF,631405.0,https://sportyfi.io/,https://t.me/sportyfi_official
351,Energycoin,https://coinmarketcap.com/currencies/energycoin/,ENRG,733110.0,https://energycoin.eu/,
352,LoMoCoin,https://coinmarketcap.com/currencies/lomocoin/,LMC,939996.0,http://www.lomostar.com/,https://t.me/lomocoin
353,FoldingCoin,https://coinmarketcap.com/currencies/foldingcoin/,FLDC,929376.0,http://www.foldingcoin.net/,
354,Atmos,https://coinmarketcap.com/currencies/atmos/,ATMS,80501.4,https://novusphere.io/,https://discord.gg/PtXzUVr
355,ICOS,https://coinmarketcap.com/currencies/icos/,ICOS,41900.4,"https://icos.icobox.io/ , https://t.me/icobox_en",
356,Bitcrystals,https://coinmarketcap.com/currencies/bitcrystals/,BCY,1820640.0,http://bitcrystals.com/,
357,Mintcoin,https://coinmarketcap.com/currencies/mintcoin/,MINT,223732.0,http://www.mintcoinofficial.com,"https://discord.gg/qpGs76t , https://t.me/joinchat/AYSXZBGdWRH6jeIX_EJijg"
358,Pirl,https://coinmarketcap.com/currencies/pirl/,PIRL,391443.0,https://pirl.io/,"https://t.co/akNuU2C8OH , https://discordapp.com/invite/z4faFxD"
359,LUXCoin,https://coinmarketcap.com/currencies/luxcoin/,LUX,1645400.0,https://luxcore.io/,"https://t.me/LUXcoreOfficial , https://discord.gg/27xFP5Y"
360,Incent,https://coinmarketcap.com/currencies/incent/,INCNT,344896.0,https://www.incentloyalty.com/,
361,Unobtanium,https://coinmarketcap.com/currencies/unobtanium/,UNO,157176.0,http://unobtanium.uno,https://t.me/unobtaniumuno
362,Waves Community Token,https://coinmarketcap.com/currencies/waves-community-token/,WCT,50518.1,https://wavesplatform.com/,
363,Payfair,https://coinmarketcap.com/currencies/payfair/,PFR,160181.0,https://payfair.io/,https://t.me/payfair
364,Boolberry,https://coinmarketcap.com/currencies/boolberry/,BBR,16449.1,http://boolberry.com/,
365,Gambit,https://coinmarketcap.com/currencies/gambit/,GAM,60187.4,http://www.gambitcrypto.com,
366,Flixxo,https://coinmarketcap.com/currencies/flixxo/,FLIXX,561177.0,https://www.flixxo.com/,https://t.me/flixxo
367,Mercury Protocol,https://coinmarketcap.com/currencies/mercury-protocol/,GMT,58048.8,https://www.mercuryprotocol.com/,https://t.me/joinchat/G47gcA8f5EYFfEsILw7H2w
368,Publica,https://coinmarketcap.com/currencies/publica/,PBL,381296.0,https://publica.io/,https://t.me/publicaofficial
369,Monoeci,https://coinmarketcap.com/currencies/monacocoin/,XMCC,147828.0,http://www.monacocoin.net/,https://discord.gg/Hsdg3BV
370,onG.social,https://coinmarketcap.com/currencies/ongsocial/,ONG,18708.1,"https://ong.social/ , https://www.ongcoin.io/",
371,Circuits of Value,https://coinmarketcap.com/currencies/circuits-of-value/,COVAL,539504.0,"http://cov.al/ , https://emblemvault.com/",
372,Neutron,https://coinmarketcap.com/currencies/neutron/,NTRN,78603.7,http://www.neutroncoin.com/,https://discord.gg/NuGTB6z
373,HEAT,https://coinmarketcap.com/currencies/heat-ledger/,HEAT,28751.4,http://heatledger.com/,
374,Musicoin,https://coinmarketcap.com/currencies/musicoin/,MUSIC,749716.0,https://www.musicoin.org/,
375,BitDice,https://coinmarketcap.com/currencies/bitdice/,CSNO,14927.3,https://www.bitdice.me/,
376,Clams,https://coinmarketcap.com/currencies/clams/,CLAM,762909.0,http://clamcoin.org/,
377,Sequence,https://coinmarketcap.com/currencies/sequence/,SEQ,211317.0,https://duality.solutions,
378,GoByte,https://coinmarketcap.com/currencies/gobyte/,GBX,465624.0,https://gobyte.network/,https://discord.gg/mDAeFzT
379,Global Currency Reserve,https://coinmarketcap.com/currencies/global-currency-reserve/,GCR,616886.0,http://gcrcoin.com/,
380,ArtByte,https://coinmarketcap.com/currencies/artbyte/,ABY,762754.0,https://www.artbyte.me/,
381,LockChain,https://coinmarketcap.com/currencies/lockchain/,LOC,401758.0,https://lockchain.co/,https://t.me/joinchat/F3YOYQx123PO4FPfNRPihQ
382,KiloCoin,https://coinmarketcap.com/currencies/kilocoin/,KLC,81096.7,http://kilocoin.com/,
383,Polybius,https://coinmarketcap.com/currencies/polybius/,PLBT,530020.0,"https://polybius.io/ , https://medium.com/@PolybiusBank",https://t.me/polybius_eng
384,Solaris,https://coinmarketcap.com/currencies/solaris/,XLR,260779.0,http://solariscoin.com/,https://t.me/solariscoin
385,Chronobank,https://coinmarketcap.com/currencies/chronobank/,TIME,296564.0,https://chronobank.io/,https://telegram.me/ChronoBank
386,BitSend,https://coinmarketcap.com/currencies/bitsend/,BSD,479899.0,"http://www.bitsend.info/ , http://www.mybitsend.com/",
387,NVO,https://coinmarketcap.com/currencies/nvo/,NVST,85781.6,https://nvo.io/,
388,Stealthcoin,https://coinmarketcap.com/currencies/stealthcoin/,XST,109905.0,https://www.stealthcoin.com/,https://stealthcoin.herokuapp.com/
389,Bulwark,https://coinmarketcap.com/currencies/bulwark/,BWK,592628.0,https://bulwarkcrypto.com/,"https://t.me/bulwarkcrypto , https://discord.gg/a7vhegP"
390,FirstCoin,https://coinmarketcap.com/currencies/firstcoin/,FRST,215068.0,http://firstcoinproject.com/,
391,Quantum,https://coinmarketcap.com/currencies/quantum/,QAU,63076.5,http://www.quantumproject.org/,https://t.me/QuantumProject
392,Primas,https://coinmarketcap.com/currencies/primas/,PST,220236.0,https://primas.io/,
393,OracleChain,https://coinmarketcap.com/currencies/oraclechain/,OCT,212503.0,http://oraclechain.io/,
394,Internet of People,https://coinmarketcap.com/currencies/internet-of-people/,IOP,1234360.0,"http://iop.global/ , http://iopcommunity.com/","https://t.me/IoPofficial , https://discord.gg/gsRKp6T"
395,DAO.Casino,https://coinmarketcap.com/currencies/dao-casino/,BET,331958.0,https://dao.casino/,https://t.me/daocasino
396,Espers,https://coinmarketcap.com/currencies/espers/,ESP,118930.0,"http://espers.io/ , http://cryptocoderz.com/espers.html","https://t.me/EspersCoin , https://discord.gg/hhYP8yT"
397,Sumokoin,https://coinmarketcap.com/currencies/sumokoin/,SUMO,437823.0,https://www.sumokoin.org/,
398,QunQun,https://coinmarketcap.com/currencies/qunqun/,QUN,4849890.0,https://qunqun.io/,"https://t.me/qunqun_io , https://beechat.io/join?g%3D7a6837bab7f44709a28bdd24a205d810%26lang%3Dzh"
399,Aventus,https://coinmarketcap.com/currencies/aventus/,AVT,1473110.0,https://aventus.io/,
400,UFO Coin,https://coinmarketcap.com/currencies/ufo-coin/,UFO,118536.0,https://ufocoin.net/,https://t.me/UFOCoin
401,Social Send,https://coinmarketcap.com/currencies/social-send/,SEND,285613.0,http://socialsend.io/,https://discord.gg/xJthHER/
402,Russian Miner Coin,https://coinmarketcap.com/currencies/russian-mining-coin/,RMC,107968.0,https://rmc.one/,"https://t.me/RMC_ICO , https://t.me/RMC_ENG"
403,Magnet,https://coinmarketcap.com/currencies/magnet/,MAG,296761.0,http://magnetwork.io/,
404,Mysterium,https://coinmarketcap.com/currencies/mysterium/,MYST,3837280.0,https://mysterium.network/,
405,Autonio,https://coinmarketcap.com/currencies/autonio/,NIO,41538.9,https://auton.io/,https://t.me/Autonio
406,FlypMe,https://coinmarketcap.com/currencies/flypme/,FYP,146056.0,https://flyp.me/,https://etherscan.io/token/hello@flyp.me
407,ATLANT,https://coinmarketcap.com/currencies/atlant/,ATL,612788.0,https://atlant.io/,https://t.me/atlant_eng
408,Vcash,https://coinmarketcap.com/currencies/vcash/,XVC,402267.0,http://vcash.info/,https://slack.vcash.info/
409,Ecobit,https://coinmarketcap.com/currencies/ecobit/,ECOB,16139.3,http://www.ecobit.io/,https://t.me/EcobitOfficialTelegram
410,Upfiring,https://coinmarketcap.com/currencies/upfiring/,UFR,214828.0,https://www.upfiring.com/,
411,PinkCoin,https://coinmarketcap.com/currencies/pinkcoin/,PINK,744238.0,"http://getstarted.with.pink/ , https://pinkbuffaloz.com/",http://slack.with.pink/
412,Bitdeal,https://coinmarketcap.com/currencies/bitdeal/,BDL,383413.0,https://bitdeal.co.in/,
413,OBITS,https://coinmarketcap.com/currencies/obits/,OBITS,73320.1,http://www.obits.io/,
414,Primecoin,https://coinmarketcap.com/currencies/primecoin/,XPM,250544.0,http://primecoin.io/,
415,Innova,https://coinmarketcap.com/currencies/innova/,INN,322766.0,http://innovacoin.info/,
416,MyWish,https://coinmarketcap.com/currencies/mywish/,WISH,224508.0,https://mywish.io/,https://t.me/MyWish_platform
417,AudioCoin,https://coinmarketcap.com/currencies/audiocoin/,ADC,111275.0,http://www.audiocoin.eu/,https://discord.gg/v3ppcVc
418,Etheroll,https://coinmarketcap.com/currencies/etheroll/,DICE,81247.2,"https://etheroll.com/ , https://etheroll.wordpress.com/",
419,Pure,https://coinmarketcap.com/currencies/pure/,PURE,463946.0,https://purealt.org/,
420,REX,https://coinmarketcap.com/currencies/real-estate-tokens/,REX,5628.84,http://rexmls.com/,https://discordapp.com/invite/BSe7j4C
421,CVCoin,https://coinmarketcap.com/currencies/cvcoin/,CVCOIN,23085.1,https://crypviser.net,https://t.me/crypviser
422,Regalcoin,https://coinmarketcap.com/currencies/regalcoin/,REC,128249.0,https://regalcoin.co/,
423,Pluton,https://coinmarketcap.com/currencies/pluton/,PLU,13856.2,https://plutus.it/,
